   0.00000000      -87.8638458      -2.91108704    
   2.81250000      -87.8638458      -2.71186829    
   5.62500000      -87.8638458      -2.50093079    
   8.43750000      -87.8638458      -2.27827454    
   11.2500000      -87.8638458      -2.02046204    
   14.0625000      -87.8638458      -1.77632141    
   16.8750000      -87.8638458      -1.52632141    
   19.6875000      -87.8638458      -1.27241516    
   22.5000000      -87.8638458     -0.997024536    
   25.3125000      -87.8638458     -0.747024536    
   28.1250000      -87.8638458     -0.502883911    
   30.9375000      -87.8638458     -0.272415161    
   33.7500000      -87.8638458      -3.99932861E-02
   36.5625000      -87.8638458      0.157272339    
   39.3750000      -87.8638458      0.340866089    
   42.1875000      -87.8638458      0.510787964    
   45.0000000      -87.8638458      0.678756714    
   47.8125000      -87.8638458      0.821334839    
   50.6250000      -87.8638458      0.954147339    
   53.4375000      -87.8638458       1.08305359    
   56.2500000      -87.8638458       1.22563171    
   59.0625000      -87.8638458       1.36039734    
   61.8750000      -87.8638458       1.49320984    
   64.6875000      -87.8638458       1.62211609    
   67.5000000      -87.8638458       1.75297546    
   70.3125000      -87.8638458       1.86430359    
   73.1250000      -87.8638458       1.97172546    
   75.9375000      -87.8638458       2.06742859    
   78.7500000      -87.8638458       2.15531921    
   81.5625000      -87.8638458       2.21391296    
   84.3750000      -87.8638458       2.24711609    
   87.1875000      -87.8638458       2.25688171    
   90.0000000      -87.8638458       2.24516296    
   92.8125000      -87.8638458       2.21391296    
   95.6250000      -87.8638458       2.16508484    
   98.4375000      -87.8638458       2.09672546    
   101.250000      -87.8638458       2.00297546    
   104.062500      -87.8638458       1.89945984    
   106.875000      -87.8638458       1.77641296    
   109.687500      -87.8638458       1.63188171    
   112.500000      -87.8638458       1.44438171    
   115.312500      -87.8638458       1.24516296    
   118.125000      -87.8638458       1.01664734    
   120.937500      -87.8638458      0.758834839    
   123.750000      -87.8638458      0.454147339    
   126.562500      -87.8638458      0.163131714    
   129.375000      -87.8638458     -0.131790161    
   132.187500      -87.8638458     -0.432571411    
   135.000000      -87.8638458     -0.774368286    
   137.812500      -87.8638458      -1.10835266    
   140.625000      -87.8638458      -1.46186829    
   143.437500      -87.8638458      -1.82905579    
   146.250000      -87.8638458      -2.23725891    
   149.062500      -87.8638458      -2.61421204    
   151.875000      -87.8638458      -2.99311829    
   154.687500      -87.8638458      -3.37788391    
   157.500000      -87.8638458      -3.79975891    
   160.312500      -87.8638458      -4.18843079    
   163.125000      -87.8638458      -4.57319641    
   165.937500      -87.8638458      -4.94819641    
   168.750000      -87.8638458      -5.34077454    
   171.562500      -87.8638458      -5.67671204    
   174.375000      -87.8638458      -5.97749329    
   177.187500      -87.8638458      -6.22554016    
   180.000000      -87.8638458      -6.42085266    
   182.812500      -87.8638458      -6.52632141    
   185.625000      -87.8638458      -6.57514954    
   188.437500      -87.8638458      -6.57514954    
   191.250000      -87.8638458      -6.52632141    
   194.062500      -87.8638458      -6.43843079    
   196.875000      -87.8638458      -6.31929016    
