           1   837.84791206103068     
           2   2.2414778054718528E-003
           3   9.7873360454732911E-002
           4   1.9936731368675790E-003
           5   689.61936015182766     
           6   3.3658455002767027E-002
           7  0.69942261525530636     
           8   4.9609466067860085E-003
           9  0.15808378634962647     
          10   6.6599018693958810E-003
          11   6.9754124571237114E-002
          12   2.2439744947575788E-003
          13   1.1434152480772317E-002
          14   2.4820476814906304E-004
          15   4.4818820794048347E-003
          16   6.6086072600181879E-005
          17   9.1825235698162399E-004
          18   8.6732760586797776E-006
          19   5.4663512943238805E-004
          20   6.1299773991470657E-006
          21   5.8684575917560629E-004
          22   1.0253503444084171E-006
          23   2.1649564300214107E-004
          24   6.6350824847083087E-008
          25   6.4023744651144993E-005
          26   2.5208724099718849E-008
          27   3.9959780933552391E-005
          28   5.2405628387349292E-008
          29   4.1259361951309059E-005
          30   1.5753495914931923E-009
          31   1.7741358148493632E-005
          32   1.9728616960498154E-009
          33   7.1813024656377643E-006
          34   3.7514476634076102E-010
          35   6.2426094394230593E-006
          36   4.8148263538189350E-010
          37   5.0148616717148810E-006
          38   2.7380962784354060E-011
          39   1.8757727050483532E-006
          40   3.4243038511789963E-011
          41   1.2593060313992171E-006
          42   9.8510431671242282E-012
          43   7.8267124499104328E-007
          44   9.1127046546214246E-012
          45   8.0153599980486776E-007
          46   3.0744105767720256E-012
          47   5.6053409312067358E-007
          48   2.5342433419672190E-012
          49   5.4078205742175719E-007
          50   9.9729514806213840E-013
          51   3.0339784649283611E-007
          52   1.7537341970602248E-012
          53   3.1718195019775378E-007
