           1   124.91324466939567     
           2   4.9166979132727993E-015
           3   2.8870262015408591E-014
           4   1.4054621691840627E-013
           5   1.4221117693971885E-013
           6   8.8401518320546711E-014
           7   1.5413926904034546E-013
           8   3.9606684694288106E-013
           9   1.3890636984632338E-013
          10   2.8139489576154055E-013
          11   1.4523352446194039E-013
          12   3.7594098670860098E-013
          13   2.0352020217000185E-013
          14   5.0839644883430625E-014
          15   1.7497659921903582E-013
          16   3.2945798495569280E-013
          17   1.6021039957662546E-013
          18   1.6272497287988423E-014
          19   1.7246736690970642E-013
          20   1.3997383218454392E-013
          21   1.0445037540328574E-013
          22   4.2707840975508396E-013
          23   1.1059766314969863E-013
          24   4.9553642763016025E-014
          25   1.2688673239313262E-013
          26   5.0921956596680333E-015
          27   1.3699828502873195E-013
          28   4.8480243862437930E-014
          29   1.4387384937899562E-013
          30   9.5402356908863781E-015
          31   9.8845035482032592E-014
          32   1.3279374101043685E-014
          33   5.1424325886756089E-014
          34   9.2600629648114941E-015
          35   4.3234304224710119E-014
          36   9.5880941859907762E-015
          37   2.2211250856885028E-014
          38   1.8271407980408821E-016
          39   1.1195731592457629E-014
          40   7.6766775129846199E-017
          41   7.4341615899114691E-015
          42   1.0205627022911249E-015
