           1   18.042695741854857     
           2  0.66929618057573259     
           3   35.555464084087731     
           4   7.5142164167030083     
           5   6.7666070129877571     
           6   6.8636364423112122     
           7   11.807148148522030     
           8   4.3031897964629096     
           9   3.4881361093672547     
          10   7.4163203879035420     
          11   6.9488830839953364     
          12   3.2025528669914824     
          13   2.3688988008379668     
          14   1.9553508780308071     
          15   1.2594903697881907     
          16  0.91551202607106563     
          17  0.83528243513901479     
          18  0.88340336159999100     
          19  0.47712847902922101     
          20  0.34306109750507419     
          21  0.36424574921432024     
          22  0.31552231087038402     
          23  0.23039425242800107     
          24  0.12173052247568418     
          25  0.17237216286211673     
          26   9.9319951554283956E-002
          27   6.2680349669826607E-002
          28   6.1706863803251001E-002
          29   5.7659546857616768E-002
          30   4.4962470480201723E-002
          31   3.7135638824344175E-002
