           1   864.23462300435972     
           2   5.8066474457038122E-003
           3   4.9166938983090542     
           4   1.8052691538179150E-002
           5   675.02295665116822     
           6   7.2935451884489313E-002
           7   5.4305088749944961     
           8   1.2450130292760535E-002
           9  0.80083683165607633     
          10   8.1256939132449239E-003
          11  0.25251218321616059     
          12   1.6312395481378594E-003
          13  0.14560348282796493     
          14   3.4928066162222173E-004
          15   2.3801416325609937E-002
          16   3.3755596869849676E-004
          17   5.4555817607382776E-002
          18   1.2251635081463304E-004
          19   4.6861665736232828E-002
          20   7.7862000854217055E-005
          21   3.8243307561323221E-002
