           1   23.603966379699784     
           2  0.23165697986288258     
           3   29.678339699382590     
           4   1.9258760814150866     
           5   16.028368415721648     
           6   4.4034988724902293     
           7   10.762530117025657     
           8   4.3413354111605154     
           9   10.522153637805722     
          10   3.7524965696722705     
          11   3.1623172447009429     
          12   1.5639171986844580     
          13   1.3226726255779735     
          14   1.4415434237865903     
          15  0.76462882091892825     
          16  0.67865205645095683     
          17  0.46212353763658587     
          18  0.27603496147269407     
          19  0.32006937316790746     
          20  0.19209395217767886     
          21  0.20011387677313136     
          22  0.18013262356978060     
          23   9.9759252211361768E-002
          24   7.6690088329489980E-002
          25   7.7886514301717696E-002
          26   5.3517343493249131E-002
          27   5.7734039852669818E-002
          28   4.4811320787466101E-002
          29   3.9955399423895095E-002
          30   3.7674518190699696E-002
          31   2.2708059213067587E-002
          32   1.6860770966812856E-002
          33   1.5447300851168362E-002
          34   1.4168366948487039E-002
          35   8.0473328626704879E-003
          36   8.5440107027249610E-003
          37   8.6631534639606007E-003
          38   5.3964628008638859E-003
          39   4.5855340970095398E-003
          40   4.8998019701107483E-003
          41   3.8755302105821904E-003
          42   3.9546059546514065E-003
