           1   17.550609225300974     
           2  0.44896263403673209     
           3   37.909243007437524     
           4   8.1822897676973323     
           5   8.6999227015838851     
           6   10.126003494851743     
           7   8.7805753968001170     
           8   5.5295650103644025     
           9   2.3924468516093973     
          10   1.6014491735969199     
          11   1.7510736711068775     
          12   1.5994485384137054     
          13   1.5084873952918079     
          14  0.70153321732009755     
          15  0.52004423604644789     
          16  0.28991492671838476     
          17  0.17571362543813859     
          18  0.16433322237275916     
          19  0.11529785738718039     
          20   5.5183020732010986E-002
          21   5.8970962439027337E-002
          22   4.5346295514814311E-002
          23   2.3332920204422479E-002
          24   1.9818328300442421E-002
          25   1.0591235534193961E-002
          26   8.8488447926252777E-003
          27   4.9123199950639419E-003
          28   5.1208701277339662E-003
          29   3.3317178919055343E-003
          30   3.1566986802316678E-003
          31   1.8842371445520370E-003
