   0.0000000000000000       -87.159094555862978       -2.1629106373819827E-005   2.4103352900524846E-006   48435.533009953084        1.0771734434725941       -2.3794203637490559        77965798.628939301        591675.88952275261        6.0157419229129466E-006
   3.7500000000000000       -87.159094555862978       -2.1342073885906250E-005   2.3885990993735878E-006   48445.196714252663        1.1660204146069373       -2.5931377228109551        77908606.890734732        589846.78371253214        6.0157419229129466E-006
   7.5000000000000000       -87.159094555862978       -2.0956093485467367E-005   2.3601443073485671E-006   48455.742628183616        1.2852958328521702       -2.8142962404808327        77846869.633687615        588303.12892019283        6.0157419229129466E-006
   11.250000000000000       -87.159094555862978       -2.0468260762765108E-005   2.3256520379199578E-006   48467.162275968134        1.4385440972170225       -3.0356700195341775        77780473.126869708        587023.58873185306        6.0157419229129466E-006
   15.000000000000000       -87.159094555862978       -1.9878600439159518E-005   2.2858763695582436E-006   48479.419513140048        1.6277899780951821       -3.2492351849629255        77709463.241792262        585980.65533812670        6.0157419229129466E-006
   18.750000000000000       -87.159094555862978       -1.9190226879938096E-005   2.2416508653607471E-006   48492.448955480206        1.8534104276884433       -3.4465826169683433        77634058.555062681        585140.30223895318        6.0157419229129466E-006
   22.500000000000000       -87.159094555862978       -1.8409328717455253E-005   2.1938917793487542E-006   48506.155934260401        2.1141108221033864       -3.6193419706003160        77554655.041433200        584461.80194530101        6.0157419229129466E-006
   26.250000000000000       -87.159094555862978       -1.7544985197917340E-005   2.1435957884163147E-006   48520.417967827729        2.4070016159762138       -3.7595867549208166        77471822.397198811        583897.82159516565        6.0157419229129466E-006
   30.000000000000000       -87.159094555862978       -1.6608833075697067E-005   2.0918305856394280E-006   48535.087630475056        2.7277633428468357       -3.8601934890570071        77386292.593244389        583394.89184071729        6.0157419229129466E-006
   33.750000000000000       -87.159094555862978       -1.5614611983951569E-005   2.0397173412071638E-006   48549.996604126907        3.0708813512047324       -3.9151335301210879        77298941.731368497        582894.31600773754        6.0157419229129466E-006
   37.500000000000000       -87.159094555862978       -1.4577622520445355E-005   1.9884048158349565E-006   48564.960624928113        3.4299272520287598       -3.9196834268553493        77210766.627548948        582333.55039713788        6.0157419229129466E-006
   41.250000000000000       -87.159094555862978       -1.3514134416245846E-005   1.9390357198698195E-006   48579.784991330045        3.7978621408102944       -3.8705477688535512        77122857.746622711        581648.04616646084        6.0157419229129466E-006
   45.000000000000000       -87.159094555862978       -1.2440782051917296E-005   1.8927066777291311E-006   48594.270285714643        4.1673373234348974       -3.7658965794760055        77036370.156379193        580773.50205250853        6.0157419229129466E-006
   48.750000000000000       -87.159094555862978       -1.1373981529371859E-005   1.8504238221428215E-006   48608.217977676191        4.5309713017575666       -3.6053264852081890        76952494.064625591        579648.43862768984        6.0157419229129466E-006
   52.500000000000000       -87.159094555862978       -1.0329398057850508E-005   1.8130565602395803E-006   48621.435620278113        4.8815866803849985       -3.3897604707804452        76872426.275324538        578216.97178695840        6.0157419229129466E-006
   56.250000000000000       -87.159094555862978       -9.3214853319947528E-006   1.7812923917998645E-006   48633.741414666241        5.2123967666648898       -3.1213045065793694        76797343.586355925        576431.63820494269        6.0157419229129466E-006
   60.000000000000000       -87.159094555862978       -8.3631107324127422E-006   1.7555957990145023E-006   48644.967995172359        5.5171381740443479       -2.8030804948808341        76728378.795653582        574256.11047866102        6.0157419229129466E-006
   63.750000000000000       -87.159094555862978       -7.4652724220844869E-006   1.7361741574710269E-006   48654.965367424542        5.7901519254138005       -2.4390538930238681        76666599.629413038        571667.63583614083        6.0157419229129466E-006
   67.500000000000000       -87.159094555862978       -6.6369074968341623E-006   1.7229533406280199E-006   48663.603007194033        6.0264207024879157       -2.0338713661918542        76612990.596290156        568659.04018254310        6.0157419229129466E-006
   71.250000000000000       -87.159094555862978       -5.8847848411121035E-006   1.7155652163860930E-006   48670.771190278305        6.2215734880145428       -1.5927194373949720        76568437.536330670        565240.15860484727        6.0157419229129466E-006
   75.000000000000000       -87.159094555862978       -5.2134725730599645E-006   1.7133485884429582E-006   48676.381668367168        6.3718706147919786       -1.1212100011433734        76533714.491623372        561438.58312548883        6.0157419229129466E-006
   78.750000000000000       -87.159094555862978       -4.6253680172414071E-006   1.7153643542390822E-006   48680.367829993418        6.4741821322647901      -0.62529344833898681        76509472.482294649        557299.65647342417        6.0157419229129466E-006
   82.500000000000000       -87.159094555862978       -4.1207778703761241E-006   1.7204247859526892E-006   48682.684489604835        6.5259706271432671      -0.11119565512205667        76496229.818011999        552885.68413903378        6.0157419229129466E-006
