           1   114.99096454204191     
           2   3.7729004518473511E-002
           3  0.19021330289631655     
           4  0.40861728836250399     
           5   1.3044699846644947     
           6   2.9964294559225069     
           7   3.3375250141892590     
           8   1.9968823262005946     
           9  0.71951415803832930     
          10  0.19235836167484363     
          11   7.5972742877309832E-002
          12   4.5657286660292409E-002
          13   2.3182077743654803E-002
          14   9.4267656529376954E-003
          15   3.7548775038776425E-003
          16   2.0615556132205751E-003
          17   1.4831665829905399E-003
          18   1.0356248920873133E-003
          19   6.9309757409802394E-004
          20   4.7248159182415882E-004
          21   2.5795123462924596E-004
